receipt_id,store_id,vendor_id,purchase_order_id,receipt_timestamp,sku_id,quantity_ordered,quantity_received,quantity_damaged_on_arrival,received_by_employee_id
52446,33,2,PO-00052446,2024-11-18 00:00:00,122,12,12,0,10033
52447,33,12,PO-00052447,2024-11-18 00:00:00,144,12,12,0,10033
52448,33,3,PO-00052448,2024-11-18 00:00:00,183,24,24,0,10033
52449,33,9,PO-00052449,2024-11-18 00:00:00,105,24,24,0,10033
52450,33,3,PO-00052450,2024-11-18 00:00:00,15,24,24,1,10033
52451,33,1,PO-00052451,2024-11-18 00:00:00,73,12,12,0,10033
52452,33,12,PO-00052452,2024-11-18 00:00:00,120,24,24,0,10033
52453,33,6,PO-00052453,2024-11-18 00:00:00,90,12,12,0,10033
52454,33,1,PO-00052454,2024-11-18 00:00:00,133,24,24,0,10033
52455,33,3,PO-00052455,2024-11-18 00:00:00,51,12,12,0,10033
52456,33,12,PO-00052456,2024-11-18 00:00:00,72,24,24,0,10033
52457,33,4,PO-00052457,2024-11-18 00:00:00,88,24,18,0,10033
52458,33,8,PO-00052458,2024-11-18 00:00:00,80,48,48,0,10033
52459,33,7,PO-00052459,2024-11-18 00:00:00,67,24,24,0,10033
52460,33,12,PO-00052460,2024-11-18 00:00:00,156,12,7,0,10033
52461,33,6,PO-00052461,2024-11-18 00:00:00,150,24,24,0,10033
52462,33,8,PO-00052462,2024-11-18 00:00:00,176,24,24,0,10033
52463,33,7,PO-00052463,2024-11-18 00:00:00,151,24,24,0,10033
52464,33,10,PO-00052464,2024-11-18 00:00:00,10,48,48,0,10033
52465,33,6,PO-00052465,2024-11-18 00:00:00,186,12,12,0,10033
52466,33,4,PO-00052466,2024-11-18 00:00:00,184,24,24,0,10033
52467,33,6,PO-00052467,2024-11-18 00:00:00,18,12,12,0,10033
52468,33,7,PO-00052468,2024-11-18 00:00:00,43,48,48,0,10033
52469,33,9,PO-00052469,2024-11-18 00:00:00,153,24,24,0,10033
52470,33,1,PO-00052470,2024-11-18 00:00:00,85,12,12,0,10033
52471,33,12,PO-00052471,2024-11-18 00:00:00,180,24,24,0,10033
52472,33,9,PO-00052472,2024-11-18 00:00:00,45,12,12,0,10033
52473,33,3,PO-00052473,2025-02-11 00:00:00,195,12,12,0,10033
52474,33,5,PO-00052474,2025-02-11 00:00:00,137,24,24,0,10033
52475,33,6,PO-00052475,2025-02-11 00:00:00,90,24,24,0,10033
52476,33,2,PO-00052476,2025-02-11 00:00:00,38,48,48,0,10033
52477,33,3,PO-00052477,2025-02-11 00:00:00,3,24,24,0,10033
52478,33,1,PO-00052478,2025-02-11 00:00:00,157,24,24,1,10033
52479,33,9,PO-00052479,2025-02-11 00:00:00,45,48,48,0,10033
52480,33,2,PO-00052480,2025-02-11 00:00:00,14,24,24,0,10033
52481,33,10,PO-00052481,2025-02-11 00:00:00,142,12,12,0,10033
52482,33,6,PO-00052482,2025-02-11 00:00:00,6,48,48,0,10033
52483,33,4,PO-00052483,2025-02-11 00:00:00,100,48,48,1,10033
52484,33,2,PO-00052484,2025-02-11 00:00:00,194,24,24,0,10033
52485,33,8,PO-00052485,2025-02-11 00:00:00,164,24,24,0,10033
52486,33,1,PO-00052486,2025-02-11 00:00:00,85,24,24,0,10033
52487,33,12,PO-00052487,2025-02-11 00:00:00,168,24,24,0,10033
52488,33,6,PO-00052488,2025-02-11 00:00:00,42,12,12,0,10033
52489,33,11,PO-00052489,2025-02-11 00:00:00,71,48,48,0,10033
52490,33,11,PO-00052490,2025-02-11 00:00:00,107,48,48,0,10033
52491,33,6,PO-00052491,2025-02-11 00:00:00,198,12,12,0,10033
52492,33,1,PO-00052492,2025-02-11 00:00:00,49,12,12,0,10033
52493,33,11,PO-00052493,2025-02-11 00:00:00,191,12,12,0,10033
52494,33,9,PO-00052494,2025-02-11 00:00:00,9,48,48,0,10033
52495,33,2,PO-00052495,2025-02-11 00:00:00,2,48,48,0,10033
52496,33,3,PO-00052496,2025-02-11 00:00:00,51,24,24,0,10033
52497,33,12,PO-00052497,2025-02-11 00:00:00,144,24,24,0,10033
52498,33,12,PO-00052498,2025-02-11 00:00:00,72,24,24,0,10033
52499,33,6,PO-00052499,2025-02-11 00:00:00,114,24,24,0,10033
52500,33,7,PO-00052500,2024-12-16 00:00:00,115,24,24,0,10033
52501,33,5,PO-00052501,2024-12-16 00:00:00,53,12,12,0,10033
52502,33,9,PO-00052502,2024-12-16 00:00:00,117,12,12,0,10033
52503,33,11,PO-00052503,2024-12-16 00:00:00,35,24,24,0,10033
52504,33,10,PO-00052504,2024-12-16 00:00:00,190,24,24,0,10033
52505,33,4,PO-00052505,2024-12-16 00:00:00,160,12,12,0,10033
52506,33,5,PO-00052506,2024-12-16 00:00:00,185,24,24,0,10033
52507,33,6,PO-00052507,2024-12-16 00:00:00,102,24,24,0,10033
52508,33,6,PO-00052508,2024-12-16 00:00:00,90,12,12,1,10033
52509,33,9,PO-00052509,2024-12-16 00:00:00,177,48,48,0,10033
52510,33,7,PO-00052510,2024-12-16 00:00:00,19,12,12,0,10033
52511,33,6,PO-00052511,2024-12-16 00:00:00,30,24,24,0,10033
52512,33,6,PO-00052512,2024-12-16 00:00:00,186,12,12,1,10033
52513,33,12,PO-00052513,2024-12-16 00:00:00,24,24,24,0,10033
52514,33,3,PO-00052514,2024-12-16 00:00:00,195,24,24,2,10033
52515,33,5,PO-00052515,2024-12-16 00:00:00,29,24,24,0,10033
52516,33,8,PO-00052516,2024-12-16 00:00:00,56,24,24,0,10033
52517,33,1,PO-00052517,2024-12-16 00:00:00,61,12,12,0,10033
52518,33,8,PO-00052518,2024-12-16 00:00:00,8,48,48,0,10033
52519,33,5,PO-00052519,2024-12-16 00:00:00,65,48,48,0,10033
52520,33,12,PO-00052520,2024-12-16 00:00:00,48,12,12,0,10033
52521,33,4,PO-00052521,2024-12-16 00:00:00,172,24,24,0,10033
52522,33,3,PO-00052522,2024-12-16 00:00:00,183,12,12,0,10033
52523,33,9,PO-00052523,2024-12-16 00:00:00,9,24,24,0,10033
52524,33,2,PO-00052524,2024-12-16 00:00:00,122,12,12,0,10033
52525,33,7,PO-00052525,2024-12-16 00:00:00,139,12,12,0,10033
52526,33,5,PO-00052526,2024-11-23 00:00:00,29,24,18,0,10033
52527,33,8,PO-00052527,2024-11-23 00:00:00,44,12,12,0,10033
52528,33,7,PO-00052528,2024-11-23 00:00:00,199,12,12,0,10033
52529,33,11,PO-00052529,2024-11-23 00:00:00,35,12,12,0,10033
52530,33,4,PO-00052530,2024-11-23 00:00:00,184,24,24,0,10033
52531,33,6,PO-00052531,2024-11-23 00:00:00,54,12,12,0,10033
52532,33,8,PO-00052532,2024-11-23 00:00:00,92,12,12,0,10033
52533,33,9,PO-00052533,2024-11-23 00:00:00,69,24,24,0,10033
52534,33,6,PO-00052534,2024-11-23 00:00:00,174,24,24,0,10033
52535,33,6,PO-00052535,2024-11-23 00:00:00,162,24,24,0,10033
52536,33,7,PO-00052536,2024-11-23 00:00:00,79,12,12,0,10033
52537,33,11,PO-00052537,2024-11-23 00:00:00,131,12,12,0,10033
52538,33,2,PO-00052538,2024-11-23 00:00:00,158,12,12,0,10033
52539,33,3,PO-00052539,2024-11-23 00:00:00,27,12,12,0,10033
52540,33,10,PO-00052540,2024-11-23 00:00:00,166,48,48,0,10033
52541,33,1,PO-00052541,2024-11-23 00:00:00,37,12,12,0,10033
52542,33,12,PO-00052542,2024-11-23 00:00:00,48,12,12,0,10033
52543,33,11,PO-00052543,2024-11-23 00:00:00,47,24,24,0,10033
52544,33,10,PO-00052544,2024-11-23 00:00:00,190,24,24,0,10033
52545,33,8,PO-00052545,2024-11-23 00:00:00,152,24,24,0,10033
52546,33,1,PO-00052546,2024-11-23 00:00:00,121,48,48,0,10033
52547,33,6,PO-00052547,2024-11-23 00:00:00,126,12,12,0,10033
52548,33,6,PO-00052548,2024-11-23 00:00:00,90,12,12,0,10033
52549,33,1,PO-00052549,2024-11-23 00:00:00,97,24,24,0,10033
52550,33,5,PO-00052550,2024-11-23 00:00:00,53,48,42,0,10033
52551,33,3,PO-00052551,2025-01-22 00:00:00,99,24,24,0,10033
52552,33,8,PO-00052552,2025-01-22 00:00:00,44,48,48,0,10033
52553,33,5,PO-00052553,2025-01-22 00:00:00,89,12,12,0,10033
52554,33,9,PO-00052554,2025-01-22 00:00:00,129,12,12,0,10033
52555,33,4,PO-00052555,2025-01-22 00:00:00,136,24,24,0,10033
52556,33,3,PO-00052556,2025-01-22 00:00:00,15,12,12,0,10033
52557,33,9,PO-00052557,2025-01-22 00:00:00,105,24,24,0,10033
52558,33,7,PO-00052558,2025-01-22 00:00:00,163,24,24,0,10033
52559,33,7,PO-00052559,2025-01-22 00:00:00,187,12,12,0,10033
52560,33,10,PO-00052560,2025-01-22 00:00:00,154,12,12,0,10033
52561,33,10,PO-00052561,2025-01-22 00:00:00,142,48,48,0,10033
52562,33,12,PO-00052562,2025-01-22 00:00:00,144,24,24,0,10033
52563,33,7,PO-00052563,2025-01-22 00:00:00,55,24,24,0,10033
52564,33,10,PO-00052564,2025-01-22 00:00:00,46,24,24,0,10033
52565,33,4,PO-00052565,2025-01-22 00:00:00,172,12,12,0,10033
52566,33,9,PO-00052566,2025-01-22 00:00:00,21,12,12,0,10033
52567,33,9,PO-00052567,2025-01-22 00:00:00,93,24,24,0,10033
52568,33,6,PO-00052568,2025-01-22 00:00:00,6,12,12,0,10033
52569,33,11,PO-00052569,2025-01-22 00:00:00,35,24,24,0,10033
52570,33,9,PO-00052570,2025-01-22 00:00:00,69,48,48,0,10033
52571,33,5,PO-00052571,2025-01-20 00:00:00,137,24,24,0,10033
52572,33,4,PO-00052572,2025-01-20 00:00:00,196,48,48,0,10033
52573,33,1,PO-00052573,2025-01-20 00:00:00,97,12,12,0,10033
52574,33,12,PO-00052574,2025-01-20 00:00:00,12,24,24,0,10033
52575,33,8,PO-00052575,2025-01-20 00:00:00,92,24,24,0,10033
52576,33,3,PO-00052576,2025-01-20 00:00:00,135,24,24,0,10033
52577,33,2,PO-00052577,2025-01-20 00:00:00,38,48,48,0,10033
52578,33,5,PO-00052578,2025-01-20 00:00:00,113,24,24,0,10033
52579,33,3,PO-00052579,2025-01-20 00:00:00,147,12,12,1,10033
52580,33,5,PO-00052580,2025-01-20 00:00:00,17,12,10,0,10033
52581,33,10,PO-00052581,2025-01-20 00:00:00,106,12,12,0,10033
52582,33,10,PO-00052582,2025-01-20 00:00:00,70,12,12,0,10033
52583,33,1,PO-00052583,2025-01-20 00:00:00,61,12,12,0,10033
52584,33,3,PO-00052584,2025-01-20 00:00:00,3,12,12,0,10033
52585,33,1,PO-00052585,2025-01-20 00:00:00,13,12,12,0,10033
52586,33,1,PO-00052586,2025-01-20 00:00:00,37,24,24,0,10033
52587,33,11,PO-00052587,2025-01-20 00:00:00,95,24,19,2,10033
52588,33,12,PO-00052588,2025-01-20 00:00:00,36,12,12,0,10033
52589,33,9,PO-00052589,2025-01-20 00:00:00,129,12,12,0,10033
52590,33,1,PO-00052590,2025-01-06 00:00:00,73,12,12,0,10033
52591,33,1,PO-00052591,2025-01-06 00:00:00,157,12,12,0,10033
52592,33,4,PO-00052592,2025-01-06 00:00:00,172,12,12,0,10033
52593,33,10,PO-00052593,2025-01-06 00:00:00,106,12,12,0,10033
52594,33,6,PO-00052594,2025-01-06 00:00:00,174,12,12,0,10033
52595,33,8,PO-00052595,2025-01-06 00:00:00,44,24,19,0,10033
52596,33,4,PO-00052596,2025-01-06 00:00:00,148,12,12,1,10033
52597,33,4,PO-00052597,2025-01-06 00:00:00,196,12,12,0,10033
52598,33,1,PO-00052598,2025-01-06 00:00:00,1,24,24,0,10033
52599,33,8,PO-00052599,2025-01-06 00:00:00,188,12,12,0,10033
52600,33,6,PO-00052600,2025-01-06 00:00:00,42,24,24,0,10033
52601,33,7,PO-00052601,2025-01-06 00:00:00,31,48,48,0,10033
52602,33,2,PO-00052602,2025-01-06 00:00:00,134,24,24,0,10033
52603,33,8,PO-00052603,2025-01-06 00:00:00,152,48,48,0,10033
52604,33,3,PO-00052604,2025-01-06 00:00:00,3,12,12,0,10033
52605,33,7,PO-00052605,2025-01-06 00:00:00,199,48,48,0,10033
52606,33,8,PO-00052606,2025-01-06 00:00:00,116,48,48,0,10033
52607,33,11,PO-00052607,2025-01-06 00:00:00,167,24,24,0,10033
52608,33,8,PO-00052608,2025-01-06 00:00:00,200,12,12,0,10033
52609,33,10,PO-00052609,2025-01-06 00:00:00,22,24,24,0,10033
52610,33,1,PO-00052610,2025-01-06 00:00:00,13,12,12,0,10033
52611,33,3,PO-00052611,2025-01-06 00:00:00,195,48,48,0,10033
52612,33,4,PO-00052612,2025-01-06 00:00:00,136,12,12,0,10033
52613,33,8,PO-00052613,2025-01-06 00:00:00,8,12,12,0,10033
52614,33,5,PO-00052614,2025-01-06 00:00:00,113,12,12,0,10033
52615,33,5,PO-00052615,2025-01-06 00:00:00,161,24,24,0,10033
52616,33,11,PO-00052616,2025-01-06 00:00:00,155,24,24,0,10033
52617,33,12,PO-00052617,2025-01-06 00:00:00,60,24,24,0,10033
52618,33,3,PO-00052618,2025-01-06 00:00:00,87,24,24,0,10033
52619,33,3,PO-00052619,2025-01-06 00:00:00,63,24,24,0,10033
52620,33,8,PO-00052620,2025-01-11 00:00:00,164,12,12,0,10033
52621,33,6,PO-00052621,2025-01-11 00:00:00,114,48,48,0,10033
52622,33,7,PO-00052622,2025-01-11 00:00:00,175,12,12,0,10033
52623,33,6,PO-00052623,2025-01-11 00:00:00,162,12,12,1,10033
52624,33,2,PO-00052624,2025-01-11 00:00:00,2,24,24,0,10033
52625,33,1,PO-00052625,2025-01-11 00:00:00,49,12,12,2,10033
52626,33,5,PO-00052626,2025-01-11 00:00:00,197,24,24,0,10033
52627,33,6,PO-00052627,2025-01-11 00:00:00,150,48,48,0,10033
52628,33,3,PO-00052628,2025-01-11 00:00:00,87,12,12,0,10033
52629,33,9,PO-00052629,2025-01-11 00:00:00,33,24,24,0,10033
52630,33,10,PO-00052630,2025-01-11 00:00:00,82,12,12,0,10033
52631,33,10,PO-00052631,2025-01-11 00:00:00,34,24,24,0,10033
52632,33,4,PO-00052632,2025-01-11 00:00:00,88,12,6,0,10033
52633,33,7,PO-00052633,2025-01-11 00:00:00,31,24,24,0,10033
52634,33,7,PO-00052634,2025-01-11 00:00:00,199,24,24,0,10033
52635,33,9,PO-00052635,2025-01-11 00:00:00,153,24,24,0,10033
52636,33,9,PO-00052636,2025-01-11 00:00:00,21,12,12,0,10033
52637,33,5,PO-00052637,2025-01-11 00:00:00,17,24,24,0,10033
52638,33,5,PO-00052638,2025-01-11 00:00:00,173,24,24,0,10033
52639,33,1,PO-00052639,2025-01-11 00:00:00,109,12,8,0,10033
52640,33,8,PO-00052640,2025-01-11 00:00:00,32,24,24,1,10033
52641,33,3,PO-00052641,2025-01-11 00:00:00,39,24,24,0,10033
52642,33,3,PO-00052642,2025-01-11 00:00:00,111,24,24,0,10033
52643,33,3,PO-00052643,2025-01-11 00:00:00,123,12,12,0,10033
52644,33,4,PO-00052644,2025-01-11 00:00:00,76,24,24,0,10033
52645,33,10,PO-00052645,2025-01-11 00:00:00,142,12,12,0,10033
52646,33,12,PO-00052646,2024-12-17 00:00:00,72,24,24,0,10033
52647,33,6,PO-00052647,2024-12-17 00:00:00,126,24,24,0,10033
52648,33,8,PO-00052648,2024-12-17 00:00:00,44,24,24,0,10033
52649,33,2,PO-00052649,2024-12-17 00:00:00,134,12,12,0,10033
52650,33,3,PO-00052650,2024-12-17 00:00:00,51,12,12,0,10033
52651,33,10,PO-00052651,2024-12-17 00:00:00,118,12,12,0,10033
52652,33,8,PO-00052652,2024-12-17 00:00:00,164,12,8,0,10033
52653,33,3,PO-00052653,2024-12-17 00:00:00,3,12,12,0,10033
52654,33,1,PO-00052654,2024-12-17 00:00:00,193,48,48,0,10033
52655,33,9,PO-00052655,2024-12-17 00:00:00,153,24,24,0,10033
52656,33,7,PO-00052656,2024-12-17 00:00:00,19,12,12,0,10033
52657,33,6,PO-00052657,2024-12-17 00:00:00,6,24,20,0,10033
52658,33,2,PO-00052658,2024-12-17 00:00:00,98,12,12,0,10033
52659,33,4,PO-00052659,2024-12-17 00:00:00,4,48,48,0,10033
52660,33,12,PO-00052660,2024-12-17 00:00:00,24,12,12,0,10033
52661,33,3,PO-00052661,2024-12-17 00:00:00,159,12,12,0,10033
52662,33,12,PO-00052662,2024-12-17 00:00:00,156,12,12,0,10033
52663,33,6,PO-00052663,2024-12-17 00:00:00,102,12,12,0,10033
52664,33,1,PO-00052664,2024-12-17 00:00:00,133,12,12,0,10033
52665,33,9,PO-00052665,2024-12-17 00:00:00,189,24,24,0,10033
52666,33,12,PO-00052666,2025-02-24 00:00:00,12,12,12,0,10033
52667,33,4,PO-00052667,2025-02-24 00:00:00,196,24,24,0,10033
52668,33,12,PO-00052668,2025-02-24 00:00:00,36,12,12,0,10033
52669,33,2,PO-00052669,2025-02-24 00:00:00,122,24,24,0,10033
52670,33,12,PO-00052670,2025-02-24 00:00:00,192,24,24,1,10033
52671,33,3,PO-00052671,2025-02-24 00:00:00,51,24,24,0,10033
52672,33,11,PO-00052672,2025-02-24 00:00:00,11,24,24,0,10033
52673,33,6,PO-00052673,2025-02-24 00:00:00,66,12,12,0,10033
52674,33,10,PO-00052674,2025-02-24 00:00:00,46,24,24,0,10033
52675,33,3,PO-00052675,2025-02-24 00:00:00,39,12,12,0,10033
52676,33,6,PO-00052676,2025-02-24 00:00:00,114,24,24,0,10033
52677,33,11,PO-00052677,2025-02-24 00:00:00,83,12,12,0,10033
52678,33,4,PO-00052678,2025-02-24 00:00:00,52,12,12,0,10033
52679,33,3,PO-00052679,2025-02-24 00:00:00,15,48,48,0,10033
52680,33,2,PO-00052680,2025-02-24 00:00:00,158,48,48,0,10033
52681,33,8,PO-00052681,2025-02-24 00:00:00,176,48,48,0,10033
52682,33,10,PO-00052682,2025-02-24 00:00:00,166,12,12,0,10033
52683,33,1,PO-00052683,2025-02-24 00:00:00,109,12,12,0,10033
52684,33,5,PO-00052684,2025-02-24 00:00:00,53,12,12,0,10033
52685,33,5,PO-00052685,2025-02-24 00:00:00,161,12,12,0,10033
52686,33,9,PO-00052686,2025-02-24 00:00:00,57,24,24,2,10033
52687,33,6,PO-00052687,2025-02-24 00:00:00,42,12,12,0,10033
52688,33,8,PO-00052688,2025-02-24 00:00:00,68,24,24,0,10033
52689,33,5,PO-00052689,2025-02-24 00:00:00,89,24,24,1,10033
52690,33,7,PO-00052690,2025-02-24 00:00:00,151,12,12,0,10033
52691,33,12,PO-00052691,2025-02-13 00:00:00,48,48,48,0,10033
52692,33,11,PO-00052692,2025-02-13 00:00:00,23,48,48,0,10033
52693,33,12,PO-00052693,2025-02-13 00:00:00,192,24,24,0,10033
52694,33,3,PO-00052694,2025-02-13 00:00:00,87,12,12,0,10033
52695,33,11,PO-00052695,2025-02-13 00:00:00,59,24,24,0,10033
52696,33,4,PO-00052696,2025-02-13 00:00:00,76,24,24,0,10033
52697,33,8,PO-00052697,2025-02-13 00:00:00,8,12,12,0,10033
52698,33,2,PO-00052698,2025-02-13 00:00:00,2,12,12,0,10033
52699,33,3,PO-00052699,2025-02-13 00:00:00,183,12,12,0,10033
52700,33,9,PO-00052700,2025-02-13 00:00:00,81,24,24,0,10033
52701,33,8,PO-00052701,2025-02-13 00:00:00,140,12,12,0,10033
52702,33,5,PO-00052702,2025-02-13 00:00:00,29,12,12,0,10033
52703,33,1,PO-00052703,2025-02-13 00:00:00,133,24,24,0,10033
52704,33,8,PO-00052704,2025-02-13 00:00:00,56,24,24,0,10033
52705,33,5,PO-00052705,2025-02-13 00:00:00,185,24,24,1,10033
52706,33,2,PO-00052706,2025-02-13 00:00:00,62,12,12,0,10033
52707,33,6,PO-00052707,2025-03-26 00:00:00,30,12,12,0,10033
52708,33,11,PO-00052708,2025-03-26 00:00:00,71,24,24,0,10033
52709,33,8,PO-00052709,2025-03-26 00:00:00,116,12,12,0,10033
52710,33,11,PO-00052710,2025-03-26 00:00:00,167,12,12,0,10033
52711,33,6,PO-00052711,2025-03-26 00:00:00,102,24,24,0,10033
52712,33,1,PO-00052712,2025-03-26 00:00:00,133,12,12,0,10033
52713,33,7,PO-00052713,2025-03-26 00:00:00,43,12,12,0,10033
52714,33,6,PO-00052714,2025-03-26 00:00:00,54,24,24,0,10033
52715,33,10,PO-00052715,2025-03-26 00:00:00,70,12,12,0,10033
52716,33,12,PO-00052716,2025-03-26 00:00:00,36,48,48,0,10033
52717,33,3,PO-00052717,2025-03-26 00:00:00,111,24,24,0,10033
52718,33,5,PO-00052718,2025-03-26 00:00:00,197,12,12,0,10033
52719,33,7,PO-00052719,2025-03-26 00:00:00,115,12,12,0,10033
52720,33,8,PO-00052720,2025-03-26 00:00:00,140,12,9,0,10033
52721,33,7,PO-00052721,2025-03-26 00:00:00,19,48,48,0,10033
52722,33,12,PO-00052722,2025-03-26 00:00:00,192,24,24,0,10033
52723,33,10,PO-00052723,2025-03-26 00:00:00,190,12,12,0,10033
52724,33,1,PO-00052724,2025-03-26 00:00:00,61,24,20,0,10033
52725,33,11,PO-00052725,2025-03-26 00:00:00,143,12,12,0,10033
52726,33,12,PO-00052726,2025-03-26 00:00:00,96,12,12,0,10033
52727,33,1,PO-00052727,2025-03-26 00:00:00,37,48,48,0,10033
52728,33,6,PO-00052728,2024-11-24 00:00:00,66,12,12,0,10033
52729,33,9,PO-00052729,2024-11-24 00:00:00,93,24,24,0,10033
52730,33,11,PO-00052730,2024-11-24 00:00:00,71,12,12,0,10033
52731,33,2,PO-00052731,2024-11-24 00:00:00,170,24,24,0,10033
52732,33,9,PO-00052732,2024-11-24 00:00:00,153,24,24,0,10033
52733,33,4,PO-00052733,2024-11-24 00:00:00,136,24,24,0,10033
52734,33,3,PO-00052734,2024-11-24 00:00:00,3,12,12,0,10033
52735,33,7,PO-00052735,2024-11-24 00:00:00,175,24,24,0,10033
52736,33,12,PO-00052736,2024-11-24 00:00:00,132,24,24,0,10033
52737,33,12,PO-00052737,2024-11-24 00:00:00,120,24,24,0,10033
52738,33,1,PO-00052738,2024-11-24 00:00:00,181,12,7,0,10033
52739,33,1,PO-00052739,2024-11-24 00:00:00,85,24,24,0,10033
52740,33,4,PO-00052740,2024-11-24 00:00:00,88,24,24,0,10033
52741,33,12,PO-00052741,2024-11-24 00:00:00,24,24,24,0,10033
52742,33,2,PO-00052742,2024-11-24 00:00:00,146,24,24,0,10033
52743,33,11,PO-00052743,2024-11-24 00:00:00,59,12,12,0,10033
52744,33,3,PO-00052744,2024-11-24 00:00:00,123,24,24,0,10033
52745,33,10,PO-00052745,2024-11-24 00:00:00,82,24,24,0,10033
52746,33,3,PO-00052746,2025-01-18 00:00:00,171,48,48,0,10033
52747,33,7,PO-00052747,2025-01-18 00:00:00,139,24,24,0,10033
52748,33,8,PO-00052748,2025-01-18 00:00:00,32,24,24,0,10033
52749,33,8,PO-00052749,2025-01-18 00:00:00,188,12,12,0,10033
52750,33,8,PO-00052750,2025-01-18 00:00:00,152,48,48,0,10033
52751,33,12,PO-00052751,2025-01-18 00:00:00,120,12,12,0,10033
52752,33,2,PO-00052752,2025-01-18 00:00:00,2,24,24,0,10033
52753,33,12,PO-00052753,2025-01-18 00:00:00,132,12,12,0,10033
52754,33,11,PO-00052754,2025-01-18 00:00:00,95,12,12,0,10033
52755,33,11,PO-00052755,2025-01-18 00:00:00,11,24,24,0,10033
52756,33,10,PO-00052756,2025-01-18 00:00:00,70,12,12,0,10033
52757,33,11,PO-00052757,2025-01-18 00:00:00,131,24,24,0,10033
52758,33,2,PO-00052758,2025-01-18 00:00:00,158,24,24,0,10033
52759,33,6,PO-00052759,2025-01-18 00:00:00,138,24,24,0,10033
52760,33,7,PO-00052760,2025-01-18 00:00:00,67,24,24,0,10033
52761,33,1,PO-00052761,2025-01-18 00:00:00,121,24,24,0,10033
52762,33,9,PO-00052762,2025-01-18 00:00:00,141,24,24,0,10033
52763,33,11,PO-00052763,2025-01-18 00:00:00,119,24,24,0,10033
52764,33,3,PO-00052764,2025-01-18 00:00:00,51,24,24,1,10033
52765,33,3,PO-00052765,2025-01-18 00:00:00,63,12,8,0,10033
52766,33,5,PO-00052766,2025-01-18 00:00:00,149,12,12,0,10033
52767,33,3,PO-00052767,2025-01-18 00:00:00,183,24,24,0,10033
52768,33,9,PO-00052768,2025-01-18 00:00:00,81,24,24,0,10033
52769,33,6,PO-00052769,2025-01-18 00:00:00,150,12,12,0,10033
52770,33,8,PO-00052770,2025-01-18 00:00:00,164,48,48,0,10033
52771,33,10,PO-00052771,2025-01-18 00:00:00,94,24,24,0,10033
52772,33,9,PO-00052772,2025-01-18 00:00:00,21,24,24,0,10033
52773,33,12,PO-00052773,2025-01-18 00:00:00,96,48,48,0,10033
52774,33,6,PO-00052774,2025-01-18 00:00:00,30,24,24,0,10033
52775,33,8,PO-00052775,2025-01-18 00:00:00,8,24,24,0,10033
52776,33,1,PO-00052776,2025-01-18 00:00:00,61,24,24,0,10033
52777,33,6,PO-00052777,2025-01-18 00:00:00,66,12,12,0,10033
52778,33,1,PO-00052778,2025-02-17 00:00:00,181,12,12,0,10033
52779,33,10,PO-00052779,2025-02-17 00:00:00,22,24,24,0,10033
52780,33,6,PO-00052780,2025-02-17 00:00:00,138,48,47,0,10033
52781,33,1,PO-00052781,2025-02-17 00:00:00,157,24,24,0,10033
52782,33,12,PO-00052782,2025-02-17 00:00:00,72,12,12,0,10033
52783,33,4,PO-00052783,2025-02-17 00:00:00,4,24,24,0,10033
52784,33,8,PO-00052784,2025-02-17 00:00:00,68,12,12,0,10033
52785,33,9,PO-00052785,2025-02-17 00:00:00,45,24,24,0,10033
52786,33,8,PO-00052786,2025-02-17 00:00:00,188,12,12,0,10033
52787,33,3,PO-00052787,2025-02-17 00:00:00,147,24,24,0,10033
52788,33,5,PO-00052788,2025-02-17 00:00:00,173,12,12,0,10033
52789,33,4,PO-00052789,2025-02-17 00:00:00,28,12,12,0,10033
52790,33,12,PO-00052790,2025-02-17 00:00:00,156,48,48,0,10033
52791,33,7,PO-00052791,2025-02-17 00:00:00,91,48,48,0,10033
52792,33,12,PO-00052792,2025-02-17 00:00:00,180,12,12,0,10033
52793,33,4,PO-00052793,2025-02-17 00:00:00,172,12,12,0,10033
52794,33,11,PO-00052794,2025-02-17 00:00:00,167,48,48,0,10033
52795,33,6,PO-00052795,2025-02-17 00:00:00,6,12,12,0,10033
52796,33,11,PO-00052796,2024-12-16 00:00:00,143,12,12,0,10033
52797,33,7,PO-00052797,2024-12-16 00:00:00,67,12,12,0,10033
52798,33,1,PO-00052798,2024-12-16 00:00:00,181,12,12,0,10033
52799,33,1,PO-00052799,2024-12-16 00:00:00,121,24,24,0,10033
52800,33,8,PO-00052800,2024-12-16 00:00:00,128,48,48,0,10033
52801,33,2,PO-00052801,2024-12-16 00:00:00,14,24,24,0,10033
52802,33,11,PO-00052802,2024-12-16 00:00:00,119,12,12,1,10033
52803,33,1,PO-00052803,2024-12-16 00:00:00,73,24,24,0,10033
52804,33,5,PO-00052804,2024-12-16 00:00:00,149,12,7,0,10033
52805,33,3,PO-00052805,2024-12-16 00:00:00,87,12,12,0,10033
52806,33,6,PO-00052806,2024-12-16 00:00:00,162,12,12,0,10033
52807,33,12,PO-00052807,2024-12-16 00:00:00,72,12,12,0,10033
52808,33,9,PO-00052808,2024-12-16 00:00:00,141,24,24,0,10033
52809,33,12,PO-00052809,2024-12-16 00:00:00,84,24,24,0,10033
52810,33,4,PO-00052810,2024-12-16 00:00:00,88,12,12,0,10033
52811,33,9,PO-00052811,2024-12-16 00:00:00,93,24,24,0,10033
